,datetime,rtt
2720,2019-03-23 02:46:55,96.855
2721,2019-03-23 02:46:57,1.956
2722,2019-03-23 02:46:59,1.446
2723,2019-03-23 02:47:01,154.185
2724,2019-03-23 02:47:02,1.640
2725,2019-03-23 02:47:02,1.353
2726,2019-03-23 02:47:11,2.278
2727,2019-03-23 02:47:15,1.648
2728,2019-03-23 02:47:26,2.112
2729,2019-03-23 02:47:27,2.582
2730,2019-03-23 02:47:32,1.633
2731,2019-03-23 02:47:34,1.397
2732,2019-03-23 02:47:38,1.413
2733,2019-03-23 02:47:39,1.592
2734,2019-03-23 02:47:41,1.400
2735,2019-03-23 02:47:41,1.260
2736,2019-03-23 02:47:42,154.762
2737,2019-03-23 02:47:45,1.342
2738,2019-03-23 02:47:45,1.930
2739,2019-03-23 02:47:46,154.200
2740,2019-03-23 02:47:51,154.150
2741,2019-03-23 02:47:52,1.393
2742,2019-03-23 02:47:54,1.755
2743,2019-03-23 02:47:54,1.954
2744,2019-03-23 02:47:55,98.236
2745,2019-03-23 02:47:58,1.642
2746,2019-03-23 02:48:15,1.288
2747,2019-03-23 02:48:19,2.274
2748,2019-03-23 02:48:19,154.169
2749,2019-03-23 02:48:20,1.426
2750,2019-03-23 02:48:23,96.979
2751,2019-03-23 02:48:25,1.437
2752,2019-03-23 02:48:26,154.154
2753,2019-03-23 02:48:29,96.884
2754,2019-03-23 02:48:31,2.670
2755,2019-03-23 02:48:35,1.718
2756,2019-03-23 02:48:35,154.186
2757,2019-03-23 02:48:37,16.895
2758,2019-03-23 02:48:38,96.769
2759,2019-03-23 02:48:40,1.354
2760,2019-03-23 02:48:41,96.883
2761,2019-03-23 02:48:42,1.429
2762,2019-03-23 02:48:43,1.377
2763,2019-03-23 02:48:45,154.198
2764,2019-03-23 02:48:47,1.714
2765,2019-03-23 02:48:48,1.643
2766,2019-03-23 02:48:48,154.152
2767,2019-03-23 02:48:50,1.386
2768,2019-03-23 02:51:09,2.384
2769,2019-03-23 02:51:10,154.307
2770,2019-03-23 02:51:10,1.647
2771,2019-03-23 02:51:11,1.681
2772,2019-03-23 02:51:15,1.625
2773,2019-03-23 02:51:16,1.820
2774,2019-03-23 02:51:20,1.388
2775,2019-03-23 02:51:20,1.438
2776,2019-03-23 02:51:21,154.180
2777,2019-03-23 02:51:22,1.377
2778,2019-03-23 02:51:29,1.454
2779,2019-03-23 02:51:30,1.382
2780,2019-03-23 02:51:31,1.403
2781,2019-03-23 02:51:32,1.444
2782,2019-03-23 02:51:32,155.264
2783,2019-03-23 02:51:35,1.675
2784,2019-03-23 02:51:36,154.149
2785,2019-03-23 02:51:38,1.615
2786,2019-03-23 02:51:41,1.406
2787,2019-03-23 02:51:46,1.737
2788,2019-03-23 02:51:46,2.266
2789,2019-03-23 02:51:48,2.100
2790,2019-03-23 02:51:48,154.275
2791,2019-03-23 02:51:49,98.099
2792,2019-03-23 02:51:54,1.374
2793,2019-03-23 02:51:54,1.358
2794,2019-03-23 02:51:57,1.352
2795,2019-03-23 02:51:57,154.209
2796,2019-03-23 02:51:58,1.380
2797,2019-03-23 02:51:59,1.422
2798,2019-03-23 02:52:17,1.642
2799,2019-03-23 02:52:17,96.868
2800,2019-03-23 02:52:32,154.148
2801,2019-03-23 02:52:35,1.417
2802,2019-03-23 02:52:37,97.542
2803,2019-03-23 02:52:39,1.924
2804,2019-03-23 02:52:41,97.072
2805,2019-03-23 02:52:42,154.206
2806,2019-03-23 02:52:45,1.390
2807,2019-03-23 02:52:47,1.356
2808,2019-03-23 02:52:48,1.365
2809,2019-03-23 02:52:50,154.177
2810,2019-03-23 02:52:52,96.825
2811,2019-03-23 02:52:53,96.852
2812,2019-03-23 02:52:53,1.468
2813,2019-03-23 02:52:54,2.447
2814,2019-03-23 02:52:55,1.643
2815,2019-03-23 02:52:57,154.732
2816,2019-03-23 02:52:58,1.656
2817,2019-03-23 02:52:58,1.643
2818,2019-03-23 02:53:00,154.282
2819,2019-03-23 02:53:05,1.385
2820,2019-03-23 02:53:06,2.026
2821,2019-03-23 02:53:06,154.218
2822,2019-03-23 02:53:08,1.385
2823,2019-03-23 02:53:12,1.718
2824,2019-03-23 02:53:12,1.415
2825,2019-03-23 02:53:13,1.405
2826,2019-03-23 02:53:14,96.878
2827,2019-03-23 02:53:14,1.901
2828,2019-03-23 02:53:15,1.368
2829,2019-03-23 02:53:21,1.674
2830,2019-03-23 02:53:25,1.359
2831,2019-03-23 02:53:25,1.410
2832,2019-03-23 02:53:30,2.636
2833,2019-03-23 02:53:34,1.382
2834,2019-03-23 02:53:35,1.377
2835,2019-03-23 02:53:35,1.728
2836,2019-03-23 02:53:36,1.381
2837,2019-03-23 02:53:37,154.212
2838,2019-03-23 02:53:47,1.347
2839,2019-03-23 02:53:48,1.605
2840,2019-03-23 02:53:48,154.159
2841,2019-03-23 02:53:49,3.674
2842,2019-03-23 02:53:49,1.949
2843,2019-03-23 02:53:58,1.679
2844,2019-03-23 02:53:59,2.287
2845,2019-03-23 02:54:01,1.364
2846,2019-03-23 02:54:02,1.350
2847,2019-03-23 02:54:15,1.945
2848,2019-03-23 02:54:16,1.431
2849,2019-03-23 02:54:23,1.392
2850,2019-03-23 02:54:24,1.383
2851,2019-03-23 02:54:28,1.816
2852,2019-03-23 02:54:30,3.325
2853,2019-03-23 02:54:33,154.206
2854,2019-03-23 02:54:33,154.365
2855,2019-03-23 02:54:38,154.112
2856,2019-03-23 02:54:41,2.414
2857,2019-03-23 02:54:41,1.355
2858,2019-03-23 02:54:41,1.442
2859,2019-03-23 02:54:42,96.820
2860,2019-03-23 02:54:43,2.513
2861,2019-03-23 02:54:45,1.426
2862,2019-03-23 02:54:46,1.270
